"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"489","RT @e_agriculture: Looking for experts for our online #forum on #ICTs for #resilience from 28/11 to 09/12/2016! More info here: https://t.c…",FALSE,0,NA,2016-10-28 05:24:06,FALSE,NA,"791873151403687936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fedematteoli",12,TRUE,FALSE,NA,NA
"490","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 05:23:59,FALSE,NA,"791873124434227200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamesmarie33",51,TRUE,FALSE,NA,NA
"491","#Job: #Sales Representative Agriculture And Light Commercial Equipment - Ottawa  ON. We are a family owned an... https://t.co/s9sY7BQaeh",FALSE,0,NA,2016-10-28 05:23:47,FALSE,NA,"791873072529747968",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Jobs_in_Canada_",0,FALSE,FALSE,NA,NA
"492","#Job: #Sales Representative Agriculture And Light Commercial Equipment - Nepean  ON. We are a family owned an... https://t.co/KtkcSuj0bg",FALSE,0,NA,2016-10-28 05:23:47,FALSE,NA,"791873071409868800",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Jobs_in_Canada_",0,FALSE,FALSE,NA,NA
"493","#Job: #Sales Representative Agriculture And Light Commercial Equipment - Cumberland  ON. We are a family owne... https://t.co/IObBTgqjf9",FALSE,0,NA,2016-10-28 05:23:46,FALSE,NA,"791873070222815232",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Jobs_in_Canada_",0,FALSE,FALSE,NA,NA
"494","African agriculture: A green evolution https://t.co/dyauXrNgmH via @TheEconomist #Africa #agriculture",FALSE,0,NA,2016-10-28 05:23:43,FALSE,NA,"791873057291841536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisionFund",0,FALSE,FALSE,NA,NA
"495","@ConnerMField @dejaentendulove FFA stands for?
Farms
Fields 
Agriculture",FALSE,0,"ConnerMField",2016-10-28 05:22:52,FALSE,"791871410922672128","791872842610511872","547240954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goldyschmidt",0,FALSE,FALSE,NA,NA
"496","Why food prices are skyrocketing - Reno Omokri mocks Minister of Agriculture https://t.co/LiJV1bm4TC https://t.co/Y6kDyma50C",FALSE,0,NA,2016-10-28 05:22:16,FALSE,NA,"791872692538318848",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","weezyfeesygees",0,FALSE,FALSE,NA,NA
"497","Why food prices are skyrocketing - Reno Omokri mocks Minister of Agriculture https://t.co/UKy7QjvtJ3 https://t.co/sC7aOA6zIx",FALSE,0,NA,2016-10-28 05:22:16,FALSE,NA,"791872690051174401",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","nicki_minaj2016",0,FALSE,FALSE,NA,NA
"498","Why food prices are skyrocketing - Reno Omokri mocks Minister of Agriculture: According to Reno Omokri, the r... https://t.co/jReucqfKIE",FALSE,0,NA,2016-10-28 05:22:07,FALSE,NA,"791872651413250048",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","debbiesa47",0,FALSE,FALSE,NA,NA
"499","Puerto Rico - Historic Sites, Culture, Agriculture, Hat Making, Crafts - 1940s Life https://t.co/tSkhgRGaGi",FALSE,0,NA,2016-10-28 05:22:05,FALSE,NA,"791872646766026752",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Bel99TV",0,FALSE,FALSE,NA,NA
"500","Why food prices are skyrocketing - Reno Omokri mocks Minister of Agriculture: According to Reno Omokri, the r... https://t.co/lz6d3Q9O5p",FALSE,0,NA,2016-10-28 05:22:02,FALSE,NA,"791872631565799425",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","weezyfeesygees",0,FALSE,FALSE,NA,NA
"501","This week's commodity report shows canola up 1.3% to $542/t
https://t.co/bSQlCoQJO5 https://t.co/3dHDxOLJQ9",FALSE,0,NA,2016-10-28 05:21:33,FALSE,NA,"791872509947760641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nswdpi",0,FALSE,FALSE,NA,NA
"502","Reminder: Daily Aaj 14/10/16:
Directorate General Agriculture KPK Peshawar:
&gt;Junior Clerk 
Domicile KPK
Age 18-30
&gt;Metric
Through OTS:
HCA",FALSE,0,NA,2016-10-28 05:20:51,FALSE,NA,"791872334521139201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hassankomputer",0,FALSE,FALSE,NA,NA
"503","RT @challengenews: Full house at the workshop Climate Smart Agriculture Brazil action plan with @wbcsd @cebds @embrapa @monsantoco @olam Fa…",FALSE,0,NA,2016-10-28 05:20:45,FALSE,NA,"791872307597893632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NickManarangi",4,TRUE,FALSE,NA,NA
"504","RT @Cowspiracy: Animal agriculture is responsible for up to 91% of Amazon destruction. // #repost thanks for… https://t.co/ILu8c42KOo",FALSE,0,NA,2016-10-28 05:20:12,FALSE,NA,"791872169642954756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Me4Them4U4Us",60,TRUE,FALSE,NA,NA
"505","holy flyin' hell &gt;&gt; The Dizzying Grandeur of 21st-Century Agriculture https://t.co/ZUeGewRcRp",FALSE,0,NA,2016-10-28 05:19:28,FALSE,NA,"791871987312267264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JenniferArrow",0,FALSE,FALSE,NA,NA
"506","RT @TimesNow: #WATCH Prime Minister Narendra Modi to form 10 Groups of Secretaries to work on various sectors like agriculture, energy and…",FALSE,0,NA,2016-10-28 05:19:23,FALSE,NA,"791871967410294784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PPanduprem",47,TRUE,FALSE,NA,NA
"507","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 05:18:40,FALSE,NA,"791871785176338432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jnorthr",51,TRUE,FALSE,NA,NA
"508","RT @PestFactscesar: Resistance to neonicotinoids found in green peach aphid populations. See PestFacts SE #11 for more info: https://t.co/Y…",FALSE,0,NA,2016-10-28 05:18:20,FALSE,NA,"791871702384926720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beatsheetblog",5,TRUE,FALSE,NA,NA
"509","Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher $CORN, $WEAT... https://t.co/tk9aOfBGnH",FALSE,0,NA,2016-10-28 05:18:15,FALSE,NA,"791871678313791488",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ShayneHeffernan",0,FALSE,FALSE,NA,NA
"510","Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher $CORN, $WEAT... https://t.co/DCEEDhJ8P1",FALSE,0,NA,2016-10-28 05:18:14,FALSE,NA,"791871674115198976",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","GregsHealth",0,FALSE,FALSE,NA,NA
"511","Chicago Agriculture Commodities Finished Higher: Chicago Agriculture Commodities Finished Higher $CORN, $WEAT... https://t.co/gZQwupeeqA",FALSE,0,NA,2016-10-28 05:18:13,FALSE,NA,"791871670126424064",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","roadrunnergreg",0,FALSE,FALSE,NA,NA
"512","RT @AAAInitiative: Global #agriculture must achieve a profound transformation to meet the challenge of feeding the world @FAOclimate https:…",FALSE,0,NA,2016-10-28 05:17:58,FALSE,NA,"791871607874719748",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GerardNyab",5,TRUE,FALSE,NA,NA
"513","2.5 acres lake attached agriculture #Land farm near Denkanikottai #AgriculturalPlot #ForSale #Hosur #B'lore #Comm
https://t.co/E8C0cyXhR4",FALSE,0,NA,2016-10-28 05:16:57,FALSE,NA,"791871352760246272",NA,"<a href=""http://www.propertywala.com/"" rel=""nofollow"">PropertyWala.com</a>","propertiesindia",0,FALSE,FALSE,"77.83020292","12.73332002"
"514","#NationalSustainableAgricultureCoalition PRESS RELEASE: Grant Awards for Value-Added Busine... Read Blog: https://t.co/RL0ofzL9yk",FALSE,0,NA,2016-10-28 05:16:56,FALSE,NA,"791871350063312896",NA,"<a href=""https://www.owler.com"" rel=""nofollow""> NGO</a>","_ngoo",0,FALSE,FALSE,NA,NA
"515","RT @KariHamerschlag: Agriculture Has Big Role To Play In Curbing Greenhouse Gas Emissions https://t.co/XNUOG5o0jG via @regeneration_in",FALSE,0,NA,2016-10-28 05:16:39,FALSE,NA,"791871276205748224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerryGoodFood",1,TRUE,FALSE,NA,NA
"516","RT @green4EMA: One thing that we collectively could do to address most of our environmental concerns is stop supporting animal agriculture-…",FALSE,0,NA,2016-10-28 05:15:49,FALSE,NA,"791871067065384960",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","needlemilton",2,TRUE,FALSE,NA,NA
"517","RT @mehta_vijay1: @raghav_chadha Raghav I would like to propose that we float a call ""sow in India"" to invite High tech agriculture",FALSE,0,NA,2016-10-28 05:15:44,FALSE,NA,"791871046525685760",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",2,TRUE,FALSE,NA,NA
"518","#NationalSustainableAgricultureCoalition USDA Awards $46 Million for Farm Value-Added Busin... Read Blog: https://t.co/FOqNhCWGIF",FALSE,0,NA,2016-10-28 05:15:42,FALSE,NA,"791871039097540608",NA,"<a href=""https://www.owler.com"" rel=""nofollow""> NGO</a>","_ngoo",0,FALSE,FALSE,NA,NA
"519","One thing that we collectively could do to address most of our environmental concerns is stop supporting animal agr… https://t.co/STiyLfBicn",FALSE,1,NA,2016-10-28 05:15:20,TRUE,NA,"791870944776114176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","green4EMA",2,FALSE,FALSE,NA,NA
"520","RT @Cowspiracy: Animal agriculture is responsible for up to 91% of Amazon destruction. // #repost thanks for… https://t.co/ILu8c42KOo",FALSE,0,NA,2016-10-28 05:15:16,FALSE,NA,"791870930037374976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asturel",60,TRUE,FALSE,NA,NA
"521","RT @Redroadmaster: Chicago Agriculture Commodities Finished Higher - Live Trading News https://t.co/txjx4ZLcAg via @livetradingnews",FALSE,0,NA,2016-10-28 05:15:14,FALSE,NA,"791870920390422528",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",1,TRUE,FALSE,NA,NA
"522","@lugabire yes @UrwegoBank has various ways aimed at agriculture. Kindly DM us your phone number so that we give you more information.Thanks!",FALSE,0,"lugabire",2016-10-28 05:14:56,FALSE,"791600498264666112","791870843529863168","1903357424","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UrwegoBank",0,FALSE,FALSE,NA,NA
"523","RT @Redroadmaster: Chicago Agriculture Commodities Finished Higher - Live Trading News https://t.co/N0Yz7pSOpw via @livetradingnews",FALSE,0,NA,2016-10-28 05:14:36,FALSE,NA,"791870762483187712",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",1,TRUE,FALSE,NA,NA
"524","RT @AgriGoI: Agriculture ministry working with ICAR to meet pulse shortage. #Read more https://t.co/EMPw8cHAZN https://t.co/UEiBQj6jDi",FALSE,0,NA,2016-10-28 05:14:23,FALSE,NA,"791870706275323904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CG_PRO_Durg",11,TRUE,FALSE,NA,NA
"525","RT @Cowspiracy: Animal agriculture is responsible for up to 91% of Amazon destruction. // #repost thanks for… https://t.co/ILu8c42KOo",FALSE,0,NA,2016-10-28 05:13:51,FALSE,NA,"791870572363812864",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",60,TRUE,FALSE,NA,NA
"526","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 05:13:38,FALSE,NA,"791870516952961025",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","me_sheer_",51,TRUE,FALSE,NA,NA
"527","RT @RadhamohanBJP: Watch me LIVE interacting with KVK officials and beneficiaries between 11:00-12:00 am today on https://t.co/JWVaIkUBSY #…",FALSE,0,NA,2016-10-28 05:13:17,FALSE,NA,"791870432274034688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chintanvedant",9,TRUE,FALSE,NA,NA
"528","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 05:13:06,FALSE,NA,"791870384500903936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djwoolverton",51,TRUE,FALSE,NA,NA
"529","RT @Cowspiracy: Animal agriculture is responsible for up to 91% of Amazon destruction. // #repost thanks for… https://t.co/ILu8c42KOo",FALSE,0,NA,2016-10-28 05:12:40,FALSE,NA,"791870274945908737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UlMe0304",60,TRUE,FALSE,NA,NA
"530","Chicago Agriculture Commodities Finished Higher - Live Trading News https://t.co/N0Yz7pSOpw via @livetradingnews",FALSE,0,NA,2016-10-28 05:12:10,FALSE,NA,"791870148953055232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Redroadmaster",1,FALSE,FALSE,NA,NA
"531","Chicago Agriculture Commodities Finished Higher - Live Trading News https://t.co/txjx4ZLcAg via @livetradingnews",FALSE,0,NA,2016-10-28 05:12:06,FALSE,NA,"791870130959491073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Redroadmaster",1,FALSE,FALSE,NA,NA
"532","@raghav_chadha Raghav I would like to propose that we float a call ""sow in India"" to invite High tech agriculture",FALSE,1,"raghav_chadha",2016-10-28 05:12:01,FALSE,NA,"791870110197841920","98815583","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mehta_vijay1",2,FALSE,FALSE,NA,NA
"533","Afghanistan War: Ag Team meets with Afghans on Agriculture changes. https://t.co/1o5JGMiI5I https://t.co/foQjABYTDW",FALSE,0,NA,2016-10-28 05:10:32,FALSE,NA,"791869736808132610",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","good_assurance",0,FALSE,FALSE,NA,NA
"534","RT @TimesNow: #WATCH Prime Minister Narendra Modi to form 10 Groups of Secretaries to work on various sectors like agriculture, energy and…",FALSE,0,NA,2016-10-28 05:10:25,FALSE,NA,"791869708685283328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Curious_Grade",47,TRUE,FALSE,NA,NA
"535","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 05:10:23,FALSE,NA,"791869698732359680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mennekinpis",51,TRUE,FALSE,NA,NA
"536","RT @TulsiGabbard: It’s vital we fight for sensible, transparent food policies and support local and domestic agriculture. Our future depend…",FALSE,0,NA,2016-10-28 05:10:12,FALSE,NA,"791869653224161280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WKmj30",51,TRUE,FALSE,NA,NA
"537","agriculture technology documentary: https://t.co/SbCrHzLLrW via @YouTube",FALSE,0,NA,2016-10-28 05:10:09,FALSE,NA,"791869641752797189",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","soutsocheoun",0,FALSE,FALSE,NA,NA
"538","agriculture In Cambodia: https://t.co/p8vfB6fwqO via @YouTube",FALSE,0,NA,2016-10-28 05:10:09,FALSE,NA,"791869640381173760",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","soutsocheoun",0,FALSE,FALSE,NA,NA
"539","RT @JohnLyonTweets: The neighbor kids are going to love this jack-o’-lantern carved into a likeness of U.S. Secretary of Agriculture Tom Vi…",FALSE,0,NA,2016-10-28 05:10:03,FALSE,NA,"791869616574173184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmartin121",116,TRUE,FALSE,NA,NA
"540","New Report Quantifies the Environmental Benefits of #Biogas in Agriculture | News | State of Green https://t.co/H9WztLGzDp",FALSE,0,NA,2016-10-28 05:09:54,FALSE,NA,"791869579341533184",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","Alec_Roberts",0,FALSE,FALSE,NA,NA
"541","RT @TrueChadwick: Animal agriculture (raising &amp; harvesting livestock for meat &amp; dairy,) is responsible for 91% Amazonian deforestation. #Re…",FALSE,0,NA,2016-10-28 05:09:24,FALSE,NA,"791869454841942016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pattexmanga",58,TRUE,FALSE,NA,NA
"542","Job opportunity in #agriculture for #autistic adults in #Queensland and #southaustralia #AnimalWelfare https://t.co/oyqWyRrils",FALSE,0,NA,2016-10-28 05:09:19,FALSE,NA,"791869430942793728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","truly_radical_",0,FALSE,FALSE,NA,NA
"543","Challenge: 5+ years of #RMG research in a 15 min talk! @DEGRP_Growth conference on #inclusivegrowth in #LICs today, https://t.co/JJQlzS9Jkm",FALSE,1,NA,2016-10-28 05:07:39,FALSE,NA,"791869014771429378",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","atonurabbani",2,FALSE,FALSE,NA,NA
"544","@HowardtheDuck95 We have come from nomads to figure out agriculture to having complex societies with flying planes and handheld technology.",FALSE,2,"HowardtheDuck95",2016-10-28 05:07:38,FALSE,"791868680514760705","791869007695450112","4146731715","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jinxeptor",0,FALSE,FALSE,NA,NA
"545","Clinton might name Republican as Agriculture secretary https://t.co/k7mnDilsdd",FALSE,0,NA,2016-10-28 05:07:29,FALSE,NA,"791868968701222912",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JuneauPatrice",0,FALSE,FALSE,NA,NA
"546","Pennsylvania Dairy summit in Lancaster: Why the time for agriculture is now https://t.co/4LhQ2kB9Lp",FALSE,0,NA,2016-10-28 05:07:28,FALSE,NA,"791868966016802816",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JuneauPatrice",0,FALSE,FALSE,NA,NA
"547","RT @ellenthoen: In Denmark 50% drop in antibiotic use in agriculture as a result of regulation. We need more talk about this @ #AMRSymposium",FALSE,0,NA,2016-10-28 05:07:08,FALSE,NA,"791868884450172929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alienintraining",27,TRUE,FALSE,NA,NA
"548","<ed><U+00A0><U+00BD><ed><U+00B8><U+0080> @ Faculty of Agriculture, Khon Kaen University https://t.co/oTmdjXQbmw",FALSE,0,NA,2016-10-28 05:06:45,FALSE,NA,"791868785120514048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KoonFern",0,FALSE,FALSE,"102.82013223","16.47650478"
"549","RT @PMOIndia: Food processing, dairy &amp; agriculture &amp; related areas in their supply chain are some of the areas of particular potential for…",FALSE,0,NA,2016-10-28 05:06:24,FALSE,NA,"791868696817913856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrackingModi",355,TRUE,FALSE,NA,NA
"550","RT @narendramodi: Both @johnkeypm &amp; I recognise the need for more economic engagement between India &amp; NZ particularly in food processing, d…",FALSE,0,NA,2016-10-28 05:06:10,FALSE,NA,"791868639494283264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrackingModi",970,TRUE,FALSE,NA,NA
"551","What are the top vendor countries for Department of Agriculture @USDA https://t.co/qg63tJQFq1 via @GovCapture… https://t.co/yLRzsPjvd8",FALSE,0,NA,2016-10-28 05:06:03,TRUE,NA,"791868610151079936",NA,"<a href=""http://www.GovCapture.com"" rel=""nofollow"">GovCapture Tweets</a>","GovCapture",0,FALSE,FALSE,NA,NA
"552","A recent #HFFA study compares conventional and #organic #farming. Here’s what they found out:… https://t.co/Oo2Ak4Ngho",FALSE,3,NA,2016-10-28 05:05:56,TRUE,NA,"791868580891598848",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","SowAithal",0,FALSE,FALSE,NA,NA
"553","RT @Tower2Table: Tower 2 Table: https://t.co/fPgswUbSSp #Gardening #Aeroponics #Agriculture #Vegetables #Fruits #Herbs #Flowers #Crops http…",FALSE,0,NA,2016-10-28 05:05:39,FALSE,NA,"791868508216827905",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",1,TRUE,FALSE,NA,NA
"554","RT @GlobalFarmerNet: We've cut soil erosion by 90%. We've also lowered our costs and reduced our greenhouse gas emissions. https://t.co/SDO…",FALSE,0,NA,2016-10-28 05:05:34,FALSE,NA,"791868488243638272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DomSwainson",10,TRUE,FALSE,NA,NA
"555","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/f3bOjNz7OG #agriculture",FALSE,0,NA,2016-10-28 05:05:10,FALSE,NA,"791868386414395392",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","biobagfoodbags",0,FALSE,FALSE,NA,NA
"556","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/5ed5bk9mVc #agriculture",FALSE,0,NA,2016-10-28 05:05:09,FALSE,NA,"791868384002641920",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","EcoDoggie",0,FALSE,FALSE,NA,NA
"557","Add Leadership Skills at Executive Women in Agriculture 2016 - AgWeb https://t.co/W2SFh9hF35",FALSE,0,NA,2016-10-28 05:05:09,FALSE,NA,"791868383012671488",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculturenew1",0,FALSE,FALSE,NA,NA
"558","Add Leadership Skills at Executive Women in Agriculture 2016 - AgWeb https://t.co/3TPbGNc0hZ",FALSE,0,NA,2016-10-28 05:05:08,FALSE,NA,"791868380206600193",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculture24x7",0,FALSE,FALSE,NA,NA
"559","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/vcdb9pjQGi #agriculture",FALSE,0,NA,2016-10-28 05:05:08,FALSE,NA,"791868379908939776",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Neonicotinoid_",0,FALSE,FALSE,NA,NA
"560","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/ua0qOPv4mI #agriculture",FALSE,0,NA,2016-10-28 05:05:08,FALSE,NA,"791868378080223233",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","organicview",0,FALSE,FALSE,NA,NA
"561","Soybean, Corn Prices Close Higher Thursday - https://t.co/3ItOetEKot https://t.co/cW55oEdt0z",FALSE,0,NA,2016-10-28 05:05:04,FALSE,NA,"791868363043516416",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CommodiInvestor",0,FALSE,FALSE,NA,NA
"562","RT @Tkarera: Join @ifdctraining in #Accra  for ""Promoting Ag Tech to Improve Productivity &amp; Net
Returns""  https://t.co/NKUYYzvKtb https://t…",FALSE,0,NA,2016-10-28 05:05:00,FALSE,NA,"791868344366280704",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",1,TRUE,FALSE,NA,NA
"563","RT @gmanews: Japanese businessmen to invest in manufacturing, agriculture sectors — Duterte https://t.co/rt4AgT4gcL",FALSE,0,NA,2016-10-28 05:04:34,FALSE,NA,"791868234886545408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaiNews2012",15,TRUE,FALSE,NA,NA
"564","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/kqwOAcuoIV #agriculture",FALSE,0,NA,2016-10-28 05:04:33,FALSE,NA,"791868233481609216",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","SaveOurBees_",0,FALSE,FALSE,NA,NA
"565","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/TGXvbEvLLd #agriculture",FALSE,0,NA,2016-10-28 05:04:33,FALSE,NA,"791868231703289856",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","organic_view",0,FALSE,FALSE,NA,NA
"566","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/xxsqUBhkNt #agriculture",FALSE,0,NA,2016-10-28 05:04:32,FALSE,NA,"791868229459247104",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PesticideNews",0,FALSE,FALSE,NA,NA
"567","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/WPr6xQ0c8l #agriculture",FALSE,0,NA,2016-10-28 05:04:31,FALSE,NA,"791868224753266688",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","OrganicQueenBee",0,FALSE,FALSE,NA,NA
"568","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/aGOXgW4Tdi #agriculture",FALSE,0,NA,2016-10-28 05:04:30,FALSE,NA,"791868220454100992",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Neonicotinoids",0,FALSE,FALSE,NA,NA
"569","Two #Bee Experts, Two Opinions, One Dying Bee Population! A Discussion About #Neonicotinoids https://t.co/5m3ef38kvS #agriculture",FALSE,0,NA,2016-10-28 05:04:30,FALSE,NA,"791868218734510080",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","GardNGourmet",0,FALSE,FALSE,NA,NA
"570","The critical role of organics in U.S. agriculture at the Organic &amp; Non-GMO Forum #Enterprise #bees https://t.co/1HUZFMy511",FALSE,0,NA,2016-10-28 05:04:27,FALSE,NA,"791868206164180992",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","EnterpriseBlog6",3,FALSE,FALSE,NA,NA
